text,label
도넛 사러 갔는데 너무 실망했어요. 도넛장이 바깥으로 열려있어서 손님이 직접 집을 수 있게 해놨더라구요. 그리고 유리장이 열려있는데도 매장 안에서는 손님들이 다 마스크를 벗고 대화하고 있었어요. 이 매장은 예전에 가끔 사먹었던 곳이었는데 오랜만에 갔더니 매장 관리가 너무 안좋아서 다시는 안갈 것 같아요. 도넛장이 바깥으로 열려있어서 손님이 직접 집을 수 있게 해놨더라구요. 그리고 유리장이 열려있는데도 매장 안에서는 손님들이 다 마스크를 벗고 대화하고 있었어요. 이 매장은 예전에 가끔 사먹었던 곳이었는데 오랜만에 갔더니 매장 관리가 너무 안좋아서 다시는 안갈 것 같아요.,0
"떡볶이의 가격은 12,000원이라고 하지만, 양이 다소 부족하다는 느낌이 들어 가격의 합리성에 의문이 들었습니다. 맛은 만족스러웠지만, 가격을 고려했을 때는 재방문을 고려하는데에 어려움을 겪었습니다. 치본스테이크를 보너스로 주었지만, 양이 적어서 실망스러웠고, 기대와는 달리 결과가 좋지 않아서 실망했습니다. 2월에 준비하는 것을 보았을 때, 기대했던 것보다 실망스러웠습니다.",0
"가격은 비싸지만 맛은 괜찮았으나, 양이 적어서 가격대비 만족스럽지 않았다. 다른 음식점에 비해 가격책정이 의심스러웠고, 재방문은 고민해봐야 할 것 같다.",1
"치킨의 가격은 15,000원으로 맛은 있지만, 가격 대비 양이 적어서 좀 아쉬웠습니다. 분량은 조금 적었고, 그로 인해 배부름을 느끼지 못했습니다. 가게의 인테리어는 아늑하고 분위기는 좋았지만, 음식의 양에 대해서는 조금 더 신경 써주셨으면 좋겠습니다. 방문하기 전에 기대를 많이 했지만, 조금 실망했습니다.",0
"피자 가격이 15,000원인데 그에 비해 만족감은 부족합니다. 맛은 좋지만 가격 대비 양이 적어 조금 실망했습니다. 가격 때문에 다시 방문하고 싶지 않아요. 가오픈한 날 스테이크까지 시킨 건 돈을 그냥 날린 기분이 들었습니다. 가격과 양, 무엇을 기준으로 책정했는지 의문이 들더군요. 2월 내내 기다려 왔지만, 결과는 실망이었습니다.",0
"정릉역 분식집은 분식의 완벽한 조합을 제공해줘서 좋아요. 떡볶이는 쌀떡으로 만들어져서 식감이 좋고, 매운 맛이 적당해서 덜 매운 편이에요. 분위기도 카페스타일로 꾸며져 있어서 분식을 먹으면서 편안하게 즐길 수 있어요. 떡볶이의 맛도 평상 이상이라서 매번 찾게 되는 곳이에요.",0
정릉역 앞에 위치한 이 분식집은 다양한 분식 메뉴들을 제공합니다. 특히 떡볶이는 쌀떡을 사용하여 부드럽고 살짝 달달한 맛이 일품입니다. 분식집 내부는 아늑한 카페 분위기로 꾸며져 있어 편안하게 식사를 할 수 있습니다. 떡볶이의 맛도 평균 이상이어서 맛있게 즐길 수 있습니다.,1
"정릉역 인근에 위치한 이 분식집은 다양한 메뉴를 제공합니다. 특히 떡볶이는 쌀떡을 사용하여 매우 신선하고 부드럽습니다. 매운맛은 적당하며, 약간의 달달함이 더해져 더욱 맛있게 느껴집니다. 가게 내부는 아늑한 분위기로 꾸며져 있어 편안하게 식사를 즐길 수 있습니다. 떡볶이의 맛 또한 평균 이상으로, 맛있게 먹을 수 있는 분식집입니다.",0
"정릉역 근처에 위치한 이 분식집은 떡볶이, 튀김, 순대, 어묵, 라면 등 다양한 메뉴를 제공합니다. 특히 떡볶이는 쌀떡을 사용하여 부드럽고 마일드한 매운맛과 달콤함이 조화롭게 어우러져 있어 죠스떡볶이보다는 덜 매운 편입니다. 분위기도 카페를 연상케 하는 편안하고 아늑한 인테리어로 꾸며져 있어 맛있는 음식과 함께 편안한 시간을 보낼 수 있었습니다. 전체적으로 놀라울 정도로 훌륭한 맛을 선보이는 떡볶이집이었습니다.",0
"중에서는 최고인데, 네티즌들이 계속 사골에 대해 언급하길래 궁금했어요. 국밥을 이기는 사골이라니 정말 인상적이에요. 이렇게 되면 TV판과 스토리가 엉망이 될까 걱정이 되네요. 아직 큐는 안 봤지만, 사골이 더 인기가 있다고 하니까 큐가 조금 걱정되네요.",0
극장판 중 최고긴한데 아나 ㅡㅡ 네티즌들이 사골사골 하길래 좀 중복이 되나보다 싶었는데.. 진짜 국밥 뺨치는 사골이네;;;; 이러면 TV판이랑 스토리도 엉망되지 않나;;;; ㅡㅡ.. 에휴.. 아직 큐는 안봤지만 사람들이 차라리 사골이 더 났다던데; 큐 망; 리뷰: 극장판 중 최고긴한데 아나 ㅡㅡ 네티즌들이 사골사골 하길래 좀 중복이 되나보다 싶었는데.. 진짜 국밥 뺨치는 사골이네;;;; 이러면 TV판이랑 스토리도 엉망되지 않나;;;; ㅡㅡ.. 에휴.. 아직 큐는 안봤지만 사람들이 차라리 사골이 더 났다던데; 큐 망;,1
극장판은 최고지만 네티즌들이 고기를 너무 많이 언급해서 중복되는 것 같았다. 삼겹살을 이길 수 있는 고기다. 이러면 TV판이나 스토리가 엉망이 되지 않을까 싶다. 아직 큐는 안 봤지만 사람들이 차라리 고기가 더 좋다고 한다. 큐는 망할 것 같다.,0
"극장판 중에서도 최고라고 생각되는 작품이었지만, 네티즌들의 반응이 사골에 집중되어서 조금 중복된 느낌이 들었습니다. 국밥을 뛰어넘는 사골의 맛에 정말 놀랐어요. 하지만 이렇게 하면 TV판의 스토리가 엉망이 될까 걱정이 되네요. 아직 큐는 보지 않았지만, 사골이 더욱 뛰어나다는 반응이 있어서 큐도 기대됩니다. 그래도 전반적으로는 극장판의 퀄리티가 높아서 만족스러웠습니다.",0
별한개도 주기 아까운 욕나오는곳 이런쓰레기 같은곳을 좋다고 댓글 올려논 것들은 돈먹고 댓글 달았나? 죄다 냉동에 하다못해 술집에서 기본찬 하나 없는 이런데가 좋다는사람들 이해불가 요청해서 온 김치는 또 중국산 가격은 강도처럼 비싸고 절대 가지마삼 욕나오는곳이니 과 비슷한 리뷰: 별한개도 주기 아까운 욕나오는곳 이런쓰레기 같은곳을 좋다고 댓글 올려논 것들은 돈먹고 댓글 달았나? 죄다 냉동에 하다못해 술집에서 기본찬 하나 없는 이런데가 좋다는사람들 이해불가 요청해서 온 김치는 또 중국산 가격은 강도처럼 비싸고 절대 가지마삼 욕나오는곳이니입니다.,1
"이곳은 별 한 개도 아까운 곳이에요. 못마땅한 경험을 한 곳으로, 좋다는 댓글을 단 사람들은 돈을 받고 댓글을 달았을까요? 죄다 냉동 식품이거나 술집에서도 기본 찬이 하나도 없는 곳이라는데, 이런 곳을 좋다고 하는 사람들의 이유를 이해하기 어려워요. 김치를 요청했지만 중국산이고 가격도 엄청 비싸서 절대 다시 가지 말라는 의견이에요. 이런 곳은 가지 마시길 바랍니다. 리뷰: 이곳은 별 한 개도 아까운 곳이에요. 못마땅한 경험을 한 곳으로, 좋다는 댓글을 단 사람들은 돈을 받고 댓글을 달았을까요? 죄다 냉동 식품이거나 술집에서도 기본 찬이 하나도 없는 곳이라는데, 이런 곳을 좋다고 하는 사람들의 이유를 이해하기 어려워요. 김치를 요청했지만 중국산이고 가격도 엄청 비싸서 절대 다시 가지 말라는 의견이에요. 이런 곳은 가지 마시길 바랍니다.",0
"별 한 개도 아까운 욕나오는 곳이라니, 정말로 쓰레기 같은 곳을 좋다고 댓글 올리신 분들은 돈을 받고 댓글을 달았나요? 이곳은 냉동 음식이라 해도 술집에 기본 찬 하나도 제공하지 않는 곳인데, 이런 곳을 좋다고 하는 사람들은 이해할 수 없어요. 김치를 요청하면 중국산을 가져온다는데, 가격은 강도처럼 비싸기만 하고 절대 가지 말아야 할 곳이에요. 정말로 욕나오는 곳이니까요. 이런 리뷰를 보니 정말 현타가 올라오네요.",0
"한 번도 가본 적 없는데, 왜 이런 곳에 좋은 평가를 하는 사람들이 돈을 받았을까요? 반찬도 없는데 가격은 비싸고, 중국산 김치까지 제공된다면 정말 가지마세요. 이런 곳에서는 욕이 나오니까요.",0
"주말 저녁에 친구들과 함께 갔는데, 예약은 한 달 전에 했습니다. 친구들 모두 매우 만족했고, 다시 오자고 했어요. 그리고 남녀차별이 전혀 없었어요. 밥 양을 조금 줄인 사람들에게는 밥이 따로 주어졌을 뿐이에요. 저는 남자인데도 밥은 충분히 많이 주셨고, 음식이 맛있어서 한 입에 다 먹었습니다. 정말 좋은 식당입니다.",0
"주말 저녁에 가족들과 함께 다녀왔고, 예약은 한 달 전에 했습니다. 가족 모두가 매우 만족하고 다음에 또 방문하고 싶어합니다. 또한, 성별에 따른 차별이 없었습니다. 밥 양을 적게 선택한 사람에게는 밥이 없이 제공되는 경우도 있었지만, 여자분께서는 제가 더 많이 크고 두껍더라고요. 정말 맛있는 음식을 제공하는 곳이었습니다.",0
"주말 점심에 가족들과 함께 갔는데, 예약은 한 달 전에 했어요. 모두 다 만족했고, 다음에 또 오자고 했어요. 그리고 남자와 여자에 대한 차별도 없었어요. 밥을 적게 선택한 사람들에게는 밥이 없이 제공됐지만, 남자라도 크고 푸짐하게 주셨어요. 제가 편식하는 편인데도 맛있어서 한 입에 다 먹었어요. 정말 훌륭한 식당이에요.",0
주말 저녁에 가족들과 함께 다녀왔는데 예약은 한 달 전에 했습니다. 다들 너무 만족했고 다음에 또 방문하고 싶다고 했어요. 남녀차별 없이 모두 친절하게 대해주셨고 밥양을 적게 선택한 사람들에게는 추가로 주시는 것 같았어요. 저는 여성이지만 다 크고 두껍다고 생각하시는지 밥을 많이 주셨어요. 제가 편식이 심한 편인데 맛있어서 한 입에 다 먹었어요. 정말 좋은 곳이에요.,1
"좀 든든히 먹고 싶어서 10000원짜리 스테이크를 시켰는데 사진처럼 정말 맛있게 나왔어요 ㅋㅋㅋ 고기와 감자의 양도 많아서 신기하긴 했지만, 정말 말도 안되게 많다고요? ㅋㅋㅋ 바쁘다고 양심내려놓고 장사하지 말고, 실제로 제공하는 메뉴와 사진이 같은지 확인해보세요. 바쁘긴 하지만 그래도 먹을래요. 다만, 방문은 다시 안할 것 같네요. 번창하세요^^",0
"너무나도 실망스러운 경험이었습니다. 8000원어치의 해산물찜을 시켰는데, 사진과는 전혀 다른 모습으로 나와서 충격을 받았습니다. 해산물의 양도 적고 맛도 별로였습니다. 바빠서 그냥 먹긴 했지만, 다시는 방문하지 않을 것 같습니다. 좀 더 세심한 서비스를 바랍니다. 번창하세요^^",1
"들고 싶은 것이 있어서 5700원짜리 직화숯불구이를 주문했는데 사진처럼 나와서 웃겼어요 ㅋㅋㅋ 고기와 밥의 양이 조금 아쉬웠네요. 바빠서 사진과 메뉴가 일치하는지 확인해 보셨으면 좋겠어요. 다시는 방문하지 않을 것 같지만, 번창하세요^^ 고기와 밥의 양은 조금 아쉬웠지만, 사진과 메뉴가 일치해서 웃음을 지을 수 있었어요. 번창하세요^^",0
"매우 훌륭한 식사였습니다. 5700원짜리 직화숯불구이를 주문했는데, 사진과 정말 똑같이 나왔어요 ㅋㅋㅋ 고기와 밥의 양이 매우 풍성해서 놀랐습니다 ㅋㅋㅋ 요리를 정성껏 해주셔서 감사했어요. 다만, 사진과 메뉴의 일치성을 좀 고민해보시면 더 좋을 것 같아요. 바쁘신데도 정성을 다해 요리해주셔서 정말 감사했습니다. 다음에도 방문하고 싶어요. 좋은 일만 가득하시길 바랄게요^^",0
"김밥은 최고라고 생각해요. 비빔국수는 다른 가게보다 맛있어서 정말 좋아요. 손에 장갑을 끼고 응대하는 것은 아쉽지만, 김밥의 구성은 정말 훌륭해요.",0
"이 식당의 김밥 메뉴는 정말 탁월해요. 면목동에서도 따라올 수 없는 맛이에요. 비빔국수도 다른 멸치국수 집들보다 맛있는데, 300배나 다릅니다. 다만 손님들의 주문을 받는 과정이 아쉬웠어요. 김밥을 만들거나 썰고 있을 때 다른 손님의 주문을 받는 것이 조금 불편했어요. 카드나 현금을 받는 과정도 조금 아쉬웠어요. 비닐장갑을 벗고 응대하고 다시 착용하는 과정을 마무리하지 않고 다른 작업을 마치는 것으로 보아 조금 찜찜한 느낌이 들었습니다. 하지만 김밥의 구성은 정말 훌륭하고 맛있어요.",0
"김밥 메뉴가 정말 훌륭했어요. 다른 가게와 비교해도 더 좋았습니다. 비빔국수는 멸치국수집에서 먹은 비빔국수보다도 300배 맛있었어요. 다만, 주문을 완료한 후에 카드나 현금을 받으셨던 점이 조금 아쉬웠고, 응대하는 과정에서 찜찜한 느낌을 받았지만, 이외에는 김밥 구성이 정말 훌륭했습니다.",0
김밥 메뉴가 탁월한데 비빔국수는 타 멸치국수집에서 비빔국수보다 300배 맛있어요. 다만 김밥을 말거나 썰다가 응대하는 과정이 조금 아쉬워요. 그래도 김밥의 구성이 매우 알차서 만족스러웠습니다.,1
"꼬들살 냉동은 조금 아쉽지만, 해산물과 간장 소스의 조합이 맛있어요. 마요네즈 소스도 맛있고, 김치와 불고기의 조합도 신선합니다. 해산물이 풍부해 너무 많이 남겨서 죄송하네요. 다음에는 사전에 요청하려 합니다. 덮밥은 담백하지만 맛있습니다. 주인분과 직원분들의 친절함도 인상적이었어요. 맛은 최고는 아니지만 분위기와 정성이 최고점수입니다. 다른 더 좋은 일식집도 있을 수 있지만 말이에요.",0
